StartDate,ExitDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
29-Nov-19,06-Nov-26,IT Manager - Support,MSC,Active,Contract,Zone B,Part-Time,Resignation,,Admin Offices,Finance & Accounting,28-10-1959,TX,Project Manager,Male,56956.0,White,Married,Fully Meets,4
03-Mar-23,15-May-28,BI Developer,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,Professional military easy so.,Production       ,Executive,28-05-1960,MA,Project Manager,Female,15600.0,White,Widowed,Fully Meets,3
21-Feb-20,16-Oct-25,Production Technician I,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,General - Con,17-11-1946,MA,Supervisor,Female,87108.0,Other,Widowed,PIP,1
22-Jul-22,15-Feb-24,Administrative Assistant,SVG,Terminated for Cause,Full-Time,Zone C,Part-Time,Unk,Sit energy consider voice director.,Production       ,Field Operations,21-04-1970,MA,Laborer,Male,25085.0,Black,Married,Fully Meets,4
21-Jun-22,18-Mar-26,Production Technician I,MSC,Active,Full-Time,Zone A,Part-Time,Voluntary,,Production       ,Project Management - Con,05-02-1978,MA,Laborer,Female,14972.0,Black,Divorced,Needs Improvement,3
18-Mar-21,11-Oct-24,Data Analyst,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Unk,,IT/IS,Field Operations,11-05-1945,MA,Lineman,Male,91449.0,White,Widowed,Fully Meets,1
20-Apr-22,25-May-25,Area Sales Manager,TNS,Active,Part-Time,Zone B,Full-Time,Unk,Appear reality artist there understand.,Production       ,Field Operations,01-03-1978,MA,Foreman,Female,32306.0,White,Widowed,Fully Meets,4
07-Apr-21,01-Jan-30,Production Technician I,TNS,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,15-08-1959,MA,Lineman,Female,1163.0,Black,Single,Fully Meets,3
22-May-22,01-Jan-30,Production Technician II,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Splicing,09-06-1998,MA,Project Manager,Male,48684.0,White,Single,Fully Meets,1
15-Jun-19,01-Jan-30,Production Technician I,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,04-06-1971,MA,Manager,Male,53514.0,White,Single,Fully Meets,5
12-Nov-19,13-Dec-19,Production Technician II,CCDR,Active,Part-Time,Zone C,Full-Time,Resignation,Gas place rich dog process movement along.,Production       ,Aerial,06-09-1958,MA,Laborer,Female,46014.0,White,Divorced,Fully Meets,2
